Xander Harris, Harmony, 0
Xander Harris, Oz, 0
Xander Harris, Mr. Trick, 0
Xander Harris, Willy the Snitch, 0
Xander Harris, Principal Bob Flutie, 0
Xander Harris, Ethan Rayne, 0
Xander Harris, D'Hoffryn, 0
Xander Harris, Kendra, 0
Xander Harris, Dracula, +1
Xander Harris, Charles Gunn, 0
Xander Harris, Lorne, 0
Xander Harris, Winifred Burkle, 0
Xander Harris, Lilah Morgan, 0
Xander Harris, Connor, 0
Xander Harris, Lindsey McDonald, 0
Xander Harris, Detective Kate Lockley, 0
Xander Harris, Daniel Holtz, 0
Xander Harris, Eve, 0
Xander Harris, The Groosalugg, 0
Xander Harris, Holland Manners, 0
Xander Harris, Skip, 0
Xander Harris, Ben "Human Prison" Wilkenson, 0
Willow Rosenberg, Buffy Summers, +1
Willow Rosenberg, Xander Harris, +1
Willow Rosenberg, Rupert Giles, +1
Willow Rosenberg, Spike, 0
Willow Rosenberg, Anya, +1
Willow Rosenberg, Dawn Summers, +1
Willow Rosenberg, Angel, 0
Willow Rosenberg, Joyce Summers, +1
Willow Rosenberg, Cordelia Chase, 0
Willow Rosenberg, Tara Maclay, +1
Willow Rosenberg, Daniel Osbourne, 0
Willow Rosenberg, Riley Finn, 0
Willow Rosenberg, Jonathan Levinson, 0
Willow Rosenberg, Andrew Wells, 0
Willow Rosenberg, Faith Lehane, 0
Willow Rosenberg, Principal Snyder, 0
Willow Rosenberg, Drusilla, 0
Willow Rosenberg, Warren Meers, -1
Willow Rosenberg, Harmony Kendall, 0
Willow Rosenberg, Jenny Calendar, 0
Willow Rosenberg, Mayor Richard Wilkins, 0
Willow Rosenberg, Principal Robin Wood, 0
Willow Rosenberg, Glory, 0
Willow Rosenberg, Kennedy, +1
Willow Rosenberg, Graham Miller, 0
Willow Rosenberg, Amanda, -1
Willow Rosenberg, Wesley Wyndam-Pryce, 0
Willow Rosenberg, Adam The Cyborg, 0
Willow Rosenberg, Professor Maggie Walsh, 0
Willow Rosenberg, The Master, 0
Willow Rosenberg, Amy Madison, -1
Willow Rosenberg, Rona, 0
Willow Rosenberg, Devon MacLeish, 0
Willow Rosenberg, Clem, 0
Willow Rosenberg, Vi, 0
Willow Rosenberg, Halfrek, 0
Willow Rosenberg, Collin, 0
Willow Rosenberg, Darla, 0
Willow Rosenberg, Harmony, 0
Willow Rosenberg, Oz, +1
Willow Rosenberg, Mr. Trick, 0
Willow Rosenberg, Willy the Snitch, 0
Willow Rosenberg, Principal Bob Flutie, 0
Willow Rosenberg, Ethan Rayne, 0
Willow Rosenberg, D'Hoffryn, 0
Willow Rosenberg, Kendra, 0
Willow Rosenberg, Dracula, +1
Willow Rosenberg, Charles Gunn, 0
Willow Rosenberg, Lorne, 0
Willow Rosenberg, Winifred Burkle, 0
Willow Rosenberg, Lilah Morgan, 0
Willow Rosenberg, Connor, 0
Willow Rosenberg, Lindsey McDonald, 0
Willow Rosenberg, Detective Kate Lockley, 0
Willow Rosenberg, Daniel Holtz, 0
Willow Rosenberg, Eve, 0
Willow Rosenberg, The Groosalugg, 0
Willow Rosenberg, Holland Manners, 0
Willow Rosenberg, Skip, 0
Willow Rosenberg, Ben "Human Prison" Wilkenson, 0
Rupert Giles, Buffy Summers, +1
Rupert Giles, Xander Harris, +1
Rupert Giles, Willow Rosenberg, +1
Rupert Giles, Spike, 0
Rupert Giles, Anya, 0
Rupert Giles, Dawn Summers, +1
Rupert Giles, Angel, 0
Rupert Giles, Joyce Summers, +1
Rupert Giles, Cordelia Chase, 0
Rupert Giles, Tara Maclay, 0
Rupert Giles, Daniel Osbourne, 0
Rupert Giles, Riley Finn, 0
Rupert Giles, Jonathan Levinson, 0
Rupert Giles, Andrew Wells, 0
Rupert Giles, Faith Lehane, 0
Rupert Giles, Principal Snyder, 0
Rupert Giles, Drusilla, 0
Rupert Giles, Warren Meers, 0
Rupert Giles, Harmony Kendall, 0
Rupert Giles, Jenny Calendar, +1
Rupert Giles, Mayor Richard Wilkins, 0
Rupert Giles, Principal Robin Wood, 0
Rupert Giles, Glory, 0
Rupert Giles, Kennedy, 0
Rupert Giles, Graham Miller, 0
Rupert Giles, Amanda, 0
Rupert Giles, Wesley Wyndam-Pryce, 0
Rupert Giles, Adam The Cyborg, 0
Rupert Giles, Professor Maggie Walsh, 0
Rupert Giles, The Master, 0
Rupert Giles, Amy Madison, 0
Rupert Giles, Rona, 0
Rupert Giles, Devon MacLeish, 0
Rupert Giles, Clem, 0
Rupert Giles, Vi, 0
Rupert Giles, Halfrek, 0
Rupert Giles, Collin, 0
Rupert Giles, Darla, 0
Rupert Giles, Harmony, 0
Rupert Giles, Oz, 0
Rupert Giles, Mr. Trick, 0
Rupert Giles, Willy the Snitch, 0
Rupert Giles, Principal Bob Flutie, 0
Rupert Giles, Ethan Rayne, -1
Rupert Giles, D'Hoffryn, 0
Rupert Giles, Kendra, 0
Rupert Giles, Dracula, 0
Rupert Giles, Charles Gunn, 0
Rupert Giles, Lorne, 0
Rupert Giles, Winifred Burkle, 0
Rupert Giles, Lilah Morgan, 0
Rupert Giles, Connor, 0
Rupert Giles, Lindsey McDonald, 0
Rupert Giles, Detective Kate Lockley, 0
Rupert Giles, Daniel Holtz, 0
Rupert Giles, Eve, 0
Rupert Giles, The Groosalugg, 0
Rupert Giles, Holland Manners, 0
Rupert Giles, Skip, 0
Rupert Giles, Ben "Human Prison" Wilkenson, 0
Spike, Buffy Summers, -1
Spike, Xander Harris, 0
Spike, Willow Rosenberg, 0
Spike, Rupert Giles, 0
Spike, Anya, 0
Spike, Dawn Summers, 0
Spike, Angel, -1
Spike, Joyce Summers, 0
Spike, Cordelia Chase, 0
Spike, Tara Maclay, 0
Spike, Daniel Osbourne, 0
Spike, Riley Finn, -1
Spike, Jonathan Levinson, 0
Spike, Andrew Wells, 0
Spike, Faith Lehane, 0
Spike, Principal Snyder, 0
Spike, Drusilla, +1
Spike, Warren Meers, 0
Spike, Harmony Kendall, 0
Spike, Jenny Calendar, 0
Spike, Mayor Richard Wilkins, 0
Spike, Principal Robin Wood, -1
Spike, Glory, 0
Spike, Kennedy, 0
Spike, Graham Miller, 0
Spike, Amanda, 0
Spike, Wesley Wyndam-Pryce, 0
Spike, Adam The Cyborg, 0
Spike, Professor Maggie Walsh, 0
Spike, The Master, 0
Spike, Amy Madison, 0
Spike, Rona, 0
Spike, Devon MacLeish, 0
Spike, Clem, 0
Spike, Vi, 0
Spike, Halfrek, 0
Spike, Collin, 0
Spike, Darla, 0
Spike, Harmony, 0
Spike, Oz, 0
Spike, Mr. Trick, 0
Spike, Willy the Snitch, 0
Spike, Principal Bob Flutie, 0
Spike, Ethan Rayne, 0
Spike, D'Hoffryn, 0
Spike, Kendra, 0
Spike, Dracula, 0
Spike, Charles Gunn, 0
Spike, Lorne, 0
Spike, Winifred Burkle, 0
Spike, Lilah Morgan, 0
Spike, Connor, 0
Spike, Lindsey McDonald, 0
Spike, Detective Kate Lockley, 0
Spike, Daniel Holtz, 0
Spike, Eve, 0
Spike, The Groosalugg, 0
Spike, Holland Manners, 0
Spike, Skip, 0
Spike, Ben "Human Prison" Wilkenson, 0
Anya, Buffy Summers, 0
Anya, Xander Harris, +1
Anya, Willow Rosenberg, +1
Anya, Rupert Giles, 0
Anya, Spike, 0
Anya, Dawn Summers, 0
Anya, Angel, 0
Anya, Joyce Summers, 0
Anya, Cordelia Chase, 0
Anya, Tara Maclay, 0
Anya, Daniel Osbourne, 0
Anya, Riley Finn, 0
Anya, Jonathan Levinson, 0
Anya, Andrew Wells, 0
Anya, Faith Lehane, 0
Anya, Principal Snyder, 0
Anya, Drusilla, 0
Anya, Warren Meers, 0
Anya, Harmony Kendall, 0
Anya, Jenny Calendar, 0
Anya, Mayor Richard Wilkins, 0
Anya, Principal Robin Wood, 0
Anya, Glory, 0
Anya, Kennedy, 0
Anya, Graham Miller, 0
Anya, Amanda, 0
Anya, Wesley Wyndam-Pryce, 0
Anya, Adam The Cyborg, 0
Anya, Professor Maggie Walsh, 0
Anya, The Master, 0
Anya, Amy Madison, 0
Anya, Rona, 0
Anya, Devon MacLeish, 0
Anya, Clem, 0
Anya, Vi, 0
Anya, Halfrek, 0
Anya, Collin, 0
Anya, Darla, 0
Anya, Harmony, 0
Anya, Oz, 0
Anya, Mr. Trick, 0
Anya, Willy the Snitch, 0
Anya, Principal Bob Flutie, 0
Anya, Ethan Rayne, 0
Anya, D'Hoffryn, 0
Anya, Kendra, 0
Anya, Dracula, +1
Anya, Charles Gunn, 0
Anya, Lorne, 0
Anya, Winifred Burkle, 0
Anya, Lilah Morgan, 0
Anya, Connor, 0
Anya, Lindsey McDonald, 0
Anya, Detective Kate Lockley, 0
Anya, Daniel Holtz, 0
Anya, Eve, 0
Anya, The Groosalugg, 0
Anya, Holland Manners, 0
Anya, Skip, 0
Anya, Ben "Human Prison" Wilkenson, 0
Dawn Summers, Buffy Summers, +1
Dawn Summers, Xander Harris, +1
Dawn Summers, Willow Rosenberg, +1
Dawn Summers, Rupert Giles, +1
Dawn Summers, Spike, 0
Dawn Summers, Anya, 0
Dawn Summers, Angel, 0
Dawn Summers, Joyce Summers, +1
Dawn Summers, Cordelia Chase, 0
Dawn Summers, Tara Maclay, 0
Dawn Summers, Daniel Osbourne, 0
Dawn Summers, Riley Finn, 0
Dawn Summers, Jonathan Levinson, 0
Dawn Summers, Andrew Wells, 0
Dawn Summers, Faith Lehane, 0
Dawn Summers, Principal Snyder, 0
Dawn Summers, Drusilla, 0
Dawn Summers, Warren Meers, 0
Dawn Summers, Harmony Kendall, 0
Dawn Summers, Jenny Calendar, 0
Dawn Summers, Mayor Richard Wilkins, 0
Dawn Summers, Principal Robin Wood, 0
Dawn Summers, Glory, -1
Dawn Summers, Kennedy, 0
Dawn Summers, Graham Miller, 0
Dawn Summers, Amanda, 0
Dawn Summers, Wesley Wyndam-Pryce, 0
Dawn Summers, Adam The Cyborg, 0
Dawn Summers, Professor Maggie Walsh, 0
Dawn Summers, The Master, 0
Dawn Summers, Amy Madison, 0
Dawn Summers, Rona, 0
Dawn Summers, Devon MacLeish, 0
Dawn Summers, Clem, 0
Dawn Summers, Vi, 0
Dawn Summers, Halfrek, 0
Dawn Summers, Collin, 0
Dawn Summers, Darla, 0
Dawn Summers, Harmony, 0
Dawn Summers, Oz, 0
Dawn Summers, Mr. Trick, 0
Dawn Summers, Willy the Snitch, 0
Dawn Summers, Principal Bob Flutie, 0
Dawn Summers, Ethan Rayne, 0
Dawn Summers, D'Hoffryn, 0
Dawn Summers, Kendra, 0
Dawn Summers, Dracula, 0
Dawn Summers, Charles Gunn, 0
Dawn Summers, Lorne, 0
Dawn Summers, Winifred Burkle, 0
Dawn Summers, Lilah Morgan, 0
Dawn Summers, Connor, 0
Dawn Summers, Lindsey McDonald, 0
Dawn Summers, Detective Kate Lockley, 0
Dawn Summers, Daniel Holtz, 0
Dawn Summers, Eve, 0
Dawn Summers, The Groosalugg, 0
Dawn Summers, Holland Manners, 0
Dawn Summers, Skip, 0
Dawn Summers, Ben "Human Prison" Wilkenson, 0
Angel, Buffy Summers, -1
Angel, Xander Harris, 0
Angel, Willow Rosenberg, 0
Angel, Rupert Giles, 0
Angel, Spike, -1
Angel, Anya, 0
Angel, Dawn Summers, 0
Angel, Joyce Summers, +1
Angel, Cordelia Chase, +1
Angel, Tara Maclay, 0
Angel, Daniel Osbourne, 0
Angel, Riley Finn, -1
Angel, Jonathan Levinson, 0
Angel, Andrew Wells, 0
Angel, Faith Lehane, +1
Angel, Principal Snyder, 0
Angel, Drusilla, 0
Angel, Warren Meers, 0
Angel, Harmony Kendall, 0
Angel, Jenny Calendar, 0
Angel, Mayor Richard Wilkins, 0
Angel, Principal Robin Wood, -1
Angel, Glory, 0
Angel, Kennedy, 0
Angel, Graham Miller, 0
Angel, Amanda, 0
Angel, Wesley Wyndam-Pryce, +1
Angel, Adam The Cyborg, 0
Angel, Professor Maggie Walsh, 0
Angel, The Master, 0
Angel, Amy Madison, 0
Angel, Rona, 0
Angel, Devon MacLeish, 0
Angel, Clem, 0
Angel, Vi, 0
Angel, Halfrek, 0
Angel, Collin, 0
Angel, Darla, 0
Angel, Harmony, 0
Angel, Oz, 0
Angel, Mr. Trick, 0
Angel, Willy the Snitch, 0
Angel, Principal Bob Flutie, 0
Angel, Ethan Rayne, 0
Angel, D'Hoffryn, 0
Angel, Kendra, 0
Angel, Dracula, 0
Angel, Charles Gunn, +1
Angel, Lorne, +1
Angel, Winifred Burkle, +1
Angel, Lilah Morgan, -1
Angel, Connor, +1
Angel, Lindsey McDonald, -1
Angel, Detective Kate Lockley, +1
Angel, Daniel Holtz, -1
Angel, Eve, 0
Angel, The Groosalugg, +1
Angel, Holland Manners, -1
Angel, Skip, 0
Angel, Ben "Human Prison" Wilkenson, 0
Joyce Summers, Buffy Summers, +1
Joyce Summers, Xander Harris, +1
Joyce Summers, Willow Rosenberg, +1
Joyce Summers, Rupert Giles, +1
Joyce Summers, Spike, 0
Joyce Summers, Anya, 0
Joyce Summers, Dawn Summers, +1
Joyce Summers, Angel, +1
Joyce Summers, Cordelia Chase, +1
Joyce Summers, Tara Maclay, 0
Joyce Summers, Daniel Osbourne, 0
Joyce Summers, Riley Finn, 0
Joyce Summers, Jonathan Levinson, 0
Joyce Summers, Andrew Wells, 0
Joyce Summers, Faith Lehane, +1
Joyce Summers, Principal Snyder, 0
Joyce Summers, Drusilla, 0
Joyce Summers, Warren Meers, 0
Joyce Summers, Harmony Kendall, 0
Joyce Summers, Jenny Calendar, 0
Joyce Summers, Mayor Richard Wilkins, 0
Joyce Summers, Principal Robin Wood, 0
Joyce Summers, Glory, 0
Joyce Summers, Kennedy, 0
Joyce Summers, Graham Miller, 0
Joyce Summers, Amanda, 0
Joyce Summers, Wesley Wyndam-Pryce, +1
Joyce Summers, Adam The Cyborg, 0
Joyce Summers, Professor Maggie Walsh, 0
Joyce Summers, The Master, 0
Joyce Summers, Amy Madison, 0
Joyce Summers, Rona, 0
Joyce Summers, Devon MacLeish, 0
Joyce Summers, Clem, 0
Joyce Summers, Vi, 0
Joyce Summers, Halfrek, 0
Joyce Summers, Collin, 0
Joyce Summers, Darla, 0
Joyce Summers, Harmony, 0
Joyce Summers, Oz, 0
Joyce Summers, Mr. Trick, 0
Joyce Summers, Willy the Snitch, 0
Joyce Summers, Principal Bob Flutie, 0
Joyce Summers, Ethan Rayne, 0
Joyce Summers, D'Hoffryn, 0
Joyce Summers, Kendra, 0
Joyce Summers, Dracula, 0
Joyce Summers, Charles Gunn, +1
Joyce Summers, Lorne, +1
Joyce Summers, Winifred Burkle, +1
Joyce Summers, Lilah Morgan, 0
Joyce Summers, Connor, +1
Joyce Summers, Lindsey McDonald, 0
Joyce Summers, Detective Kate Lockley, +1
Joyce Summers, Daniel Holtz, 0
Joyce Summers, Eve, 0
Joyce Summers, The Groosalugg, +1
Joyce Summers, Holland Manners, 0
Joyce Summers, Skip, 0
Joyce Summers, Ben "Human Prison" Wilkenson, 0
Cordelia Chase, Buffy Summers, 0
Cordelia Chase, Xander Harris, 0
Cordelia Chase, Willow Rosenberg, 0
Cordelia Chase, Rupert Giles, 0
Cordelia Chase, Spike, 0
Cordelia Chase, Anya, 0
Cordelia Chase, Dawn Summers, 0
Cordelia Chase, Angel, +1
Cordelia Chase, Joyce Summers, +1
Cordelia Chase, Tara Maclay, 0
Cordelia Chase, Daniel Osbourne, 0
Cordelia Chase, Riley Finn, 0
Cordelia Chase, Jonathan Levinson, 0
Cordelia Chase, Andrew Wells, 0
Cordelia Chase, Faith Lehane, +1
Cordelia Chase, Principal Snyder, 0
Cordelia Chase, Drusilla, 0
Cordelia Chase, Warren Meers, 0
Cordelia Chase, Harmony Kendall, 0
Cordelia Chase, Jenny Calendar, 0
Cordelia Chase, Mayor Richard Wilkins, 0
Cordelia Chase, Principal Robin Wood, 0
Cordelia Chase, Glory, 0
Cordelia Chase, Kennedy, 0
Cordelia Chase, Graham Miller, 0
Cordelia Chase, Amanda, 0
Cordelia Chase, Wesley Wyndam-Pryce, +1
Cordelia Chase, Adam The Cyborg, 0
Cordelia Chase, Professor Maggie Walsh, 0
Cordelia Chase, The Master, 0
Cordelia Chase, Amy Madison, 0
Cordelia Chase, Rona, 0
Cordelia Chase, Devon MacLeish, 0
Cordelia Chase, Clem, 0
Cordelia Chase, Vi, 0
Cordelia Chase, Halfrek, 0
Cordelia Chase, Collin, 0
Cordelia Chase, Darla, 0
Cordelia Chase, Harmony, 0
Cordelia Chase, Oz, 0
Cordelia Chase, Mr. Trick, 0
Cordelia Chase, Willy the Snitch, 0
Cordelia Chase, Principal Bob Flutie, 0
Cordelia Chase, Ethan Rayne, 0
Cordelia Chase, D'Hoffryn, 0
Cordelia Chase, Kendra, 0
Cordelia Chase, Dracula, 0
Cordelia Chase, Charles Gunn, +1
Cordelia Chase, Lorne, +1
Cordelia Chase, Winifred Burkle, +1
Cordelia Chase, Lilah Morgan, 0
Cordelia Chase, Connor, +1
Cordelia Chase, Lindsey McDonald, 0
Cordelia Chase, Detective Kate Lockley, +1
Cordelia Chase, Daniel Holtz, 0
Cordelia Chase, Eve, 0
Cordelia Chase, The Groosalugg, +1
Cordelia Chase, Holland Manners, 0
Cordelia Chase, Skip, 0
Cordelia Chase, Ben "Human Prison" Wilkenson, 0
Tara Maclay, Buffy Summers, 0
Tara Maclay, Xander Harris, 0
Tara Maclay, Willow Rosenberg, +1
Tara Maclay, Rupert Giles, 0
Tara Maclay, Spike, 0
Tara Maclay, Anya, 0
Tara Maclay, Dawn Summers, 0
Tara Maclay, Angel, 0
Tara Maclay, Joyce Summers, 0
Tara Maclay, Cordelia Chase, 0
Tara Maclay, Daniel Osbourne, 0
Tara Maclay, Riley Finn, 0
Tara Maclay, Jonathan Levinson, 0
Tara Maclay, Andrew Wells, 0
Tara Maclay, Faith Lehane, 0
Tara Maclay, Principal Snyder, 0
Tara Maclay, Drusilla, 0
Tara Maclay, Warren Meers, 0
Tara Maclay, Harmony Kendall, 0
Tara Maclay, Jenny Calendar, 0
Tara Maclay, Mayor Richard Wilkins, 0
Tara Maclay, Principal Robin Wood, 0
Tara Maclay, Glory, 0
Tara Maclay, Kennedy, +1
Tara Maclay, Graham Miller, 0
Tara Maclay, Amanda, 0
Tara Maclay, Wesley Wyndam-Pryce, 0
Tara Maclay, Adam The Cyborg, 0
Tara Maclay, Professor Maggie Walsh, 0
Tara Maclay, The Master, 0
Tara Maclay, Amy Madison, 0
Tara Maclay, Rona, 0
Tara Maclay, Devon MacLeish, 0
Tara Maclay, Clem, 0
Tara Maclay, Vi, 0
Tara Maclay, Halfrek, 0
Tara Maclay, Collin, 0
Tara Maclay, Darla, 0
Tara Maclay, Harmony, 0
Tara Maclay, Oz, +1
Tara Maclay, Mr. Trick, 0
Tara Maclay, Willy the Snitch, 0
Tara Maclay, Principal Bob Flutie, 0
Tara Maclay, Ethan Rayne, 0
Tara Maclay, D'Hoffryn, 0
Tara Maclay, Kendra, 0
Tara Maclay, Dracula, 0
Tara Maclay, Charles Gunn, 0
Tara Maclay, Lorne, 0
Tara Maclay, Winifred Burkle, 0
Tara Maclay, Lilah Morgan, 0
Tara Maclay, Connor, 0
Tara Maclay, Lindsey McDonald, 0
Tara Maclay, Detective Kate Lockley, 0
Tara Maclay, Daniel Holtz, 0
Tara Maclay, Eve, 0
Tara Maclay, The Groosalugg, 0
Tara Maclay, Holland Manners, 0
Tara Maclay, Skip, 0
Tara Maclay, Ben "Human Prison" Wilkenson, 0
Daniel Osbourne, Buffy Summers, 0
Daniel Osbourne, Xander Harris, 0
Daniel Osbourne, Willow Rosenberg, 0
Daniel Osbourne, Rupert Giles, 0
Daniel Osbourne, Spike, 0
Daniel Osbourne, Anya, 0
Daniel Osbourne, Dawn Summers, 0
Daniel Osbourne, Angel, 0
Daniel Osbourne, Joyce Summers, 0
Daniel Osbourne, Cordelia Chase, 0
Daniel Osbourne, Tara Maclay, 0
Daniel Osbourne, Riley Finn, 0
Daniel Osbourne, Jonathan Levinson, 0
Daniel Osbourne, Andrew Wells, 0
Daniel Osbourne, Faith Lehane, 0
Daniel Osbourne, Principal Snyder, 0
Daniel Osbourne, Drusilla, 0
Daniel Osbourne, Warren Meers, 0
Daniel Osbourne, Harmony Kendall, 0
Daniel Osbourne, Jenny Calendar, 0
Daniel Osbourne, Mayor Richard Wilkins, 0
Daniel Osbourne, Principal Robin Wood, 0
Daniel Osbourne, Glory, 0
Daniel Osbourne, Kennedy, 0
Daniel Osbourne, Graham Miller, 0
Daniel Osbourne, Amanda, 0
Daniel Osbourne, Wesley Wyndam-Pryce, 0
Daniel Osbourne, Adam The Cyborg, 0
Daniel Osbourne, Professor Maggie Walsh, 0
Daniel Osbourne, The Master, 0
Daniel Osbourne, Amy Madison, 0
Daniel Osbourne, Rona, 0
Daniel Osbourne, Devon MacLeish, 0
Daniel Osbourne, Clem, 0
Daniel Osbourne, Vi, 0
Daniel Osbourne, Halfrek, 0
Daniel Osbourne, Collin, 0
Daniel Osbourne, Darla, 0
Daniel Osbourne, Harmony, 0
Daniel Osbourne, Oz, 0
Daniel Osbourne, Mr. Trick, 0
Daniel Osbourne, Willy the Snitch, 0
Daniel Osbourne, Principal Bob Flutie, 0
Daniel Osbourne, Ethan Rayne, 0
Daniel Osbourne, D'Hoffryn, 0
Daniel Osbourne, Kendra, 0
Daniel Osbourne, Dracula, 0
Daniel Osbourne, Charles Gunn, 0
Daniel Osbourne, Lorne, 0
Daniel Osbourne, Winifred Burkle, 0
Daniel Osbourne, Lilah Morgan, 0
Daniel Osbourne, Connor, 0
Daniel Osbourne, Lindsey McDonald, 0
Daniel Osbourne, Detective Kate Lockley, 0
Daniel Osbourne, Daniel Holtz, 0
Daniel Osbourne, Eve, 0
Daniel Osbourne, The Groosalugg, 0
Daniel Osbourne, Holland Manners, 0
Daniel Osbourne, Skip, 0
Daniel Osbourne, Ben "Human Prison" Wilkenson, 0
Riley Finn, Buffy Summers, -1
Riley Finn, Xander Harris, 0
Riley Finn, Willow Rosenberg, 0
Riley Finn, Rupert Giles, 0
Riley Finn, Spike, -1
Riley Finn, Anya, 0
Riley Finn, Dawn Summers, 0
Riley Finn, Angel, -1
Riley Finn, Joyce Summers, 0
Riley Finn, Cordelia Chase, 0
Riley Finn, Tara Maclay, 0
Riley Finn, Daniel Osbourne, 0
Riley Finn, Jonathan Levinson, 0
Riley Finn, Andrew Wells, 0
Riley Finn, Faith Lehane, 0
Riley Finn, Principal Snyder, 0
Riley Finn, Drusilla, 0
Riley Finn, Warren Meers, 0
Riley Finn, Harmony Kendall, 0
Riley Finn, Jenny Calendar, 0
Riley Finn, Mayor Richard Wilkins, 0
Riley Finn, Principal Robin Wood, -1
Riley Finn, Glory, 0
Riley Finn, Kennedy, 0
Riley Finn, Graham Miller, 0
Riley Finn, Amanda, 0
Riley Finn, Wesley Wyndam-Pryce, 0
Riley Finn, Adam The Cyborg, 0
Riley Finn, Professor Maggie Walsh, 0
Riley Finn, The Master, 0
Riley Finn, Amy Madison, 0
Riley Finn, Rona, 0
Riley Finn, Devon MacLeish, 0
Riley Finn, Clem, 0
Riley Finn, Vi, 0
Riley Finn, Halfrek, 0
Riley Finn, Collin, 0
Riley Finn, Darla, 0
Riley Finn, Harmony, 0
Riley Finn, Oz, 0
Riley Finn, Mr. Trick, 0
Riley Finn, Willy the Snitch, 0
Riley Finn, Principal Bob Flutie, 0
Riley Finn, Ethan Rayne, 0
Riley Finn, D'Hoffryn, 0
Riley Finn, Kendra, 0
Riley Finn, Dracula, 0
Riley Finn, Charles Gunn, 0
Riley Finn, Lorne, 0
Riley Finn, Winifred Burkle, 0
Riley Finn, Lilah Morgan, 0
Riley Finn, Connor, 0
Riley Finn, Lindsey McDonald, 0
Riley Finn, Detective Kate Lockley, 0
Riley Finn, Daniel Holtz, 0
Riley Finn, Eve, 0
Riley Finn, The Groosalugg, 0
Riley Finn, Holland Manners, 0
Riley Finn, Skip, 0
Riley Finn, Ben "Human Prison" Wilkenson, 0
Jonathan Levinson, Buffy Summers, 0
Jonathan Levinson, Xander Harris, 0
Jonathan Levinson, Willow Rosenberg, 0
Jonathan Levinson, Rupert Giles, 0
